"id";"id_profesor";"id_centro";"curso_escolar_id";"fecha_registro";"D1_LID1";"D9_SO4";"D2_GE1";"D9_SO2";"D2_GE3";"D8_AP4";"D6_APD1";"D5_INT2";"D7_TC1";"D4_EE2";"D8_AP1";"D3_COM2";"D8_AP3";"D2_GE4";"D9_SO1";"D2_GE2";"D9_SO3";"D1_LID2";"D3_COM1";"D8_AP2";"D4_EE1";"D7_TC2";"D5_INT1";"D6_APD2";"P1_EJP1";"P3_ASO4";"P1_EJP3";"P2_AAP1";"P2_AAP3";"P3_ASO1";"P3_ASO3";"P1_EJP2";"P1_EJP4";"P2_AAP2";"P3_ASO2";"P2_AAP4";"A1_CF1";"A7_ASR2";"A2_INT1";"A6_DIS2";"A3_ESF1";"A5_COP2";"A4_COA1";"A1_CF2";"A5_COP1";"A4_COA2";"A6_DIS1";"A2_INT2";"A7_ASR1";"A3_ESF2";"F1_COP1";"F2_RES1";"F4_INT2";"F3_CON2";"F1_COP2";"F2_RES2";"F4_INT1";"F3_CON1";"CRD1";"CRSS1";"CRP1";"CRA1";"CRR1";"CRF1";"CRCC1";"CRD2";"CRP2";"CRA2";"CRF2";"CRCC2";"CRR2";"CRSS2";"D9_SO4X";"D9_SO2X";"D8_AP4X";"D5_INT2X";"D4_EE2X";"D3_COM2X";"D2_GE4X";"D2_GE2X";"D1_LID2X";"D8_AP2X";"D7_TC2X";"D6_APD2X";"P3_ASO4X";"P1_EJP2X";"P1_EJP4X";"P2_AAP2X";"P3_ASO2X";"P2_AAP4X";"A7_ASR2X";"A6_DIS2X";"A5_COP2X";"A1_CF2X";"A4_COA2X";"A2_INT2X";"A3_ESF2X";"F4_INT2X";"F1_COP2X";"F2_RES2X";"F3_CON2X";"SEGACOAL1X";"SEGPCON1X";"SEGACOAL2X";"SEGPCON2X";"SEGACOAL3X";"SEGPCON3X";"D_LID";"D_GE";"D_COM";"D_EE";"D_INT";"D_APD";"D_TC";"D_AP";"D_SO";"P_EJP21";"P_EJP22";"P_AAP21";"P_AAP22";"P_ASO21";"P_ASO22";"A_CF";"A_COP";"A_DIS";"A_ASR";"A_INT";"A_ESF";"A_COA";"F_COP";"F_RES";"F_CON";"F_INT";"P_CMR";"P_CMA";"SEGNoViol";"SEGNoAcoso";"SEGProfesorado";"SEGNoProbCond";"CRD";"CRP";"CRA";"CRF";"CRCC";"CRR";"CRSS";"DIRTot";"DIRComPart";"DIRGestion";"PROF_Ptot";"P_EJP";"P_AAP";"P_ASO";"ALUM_TOT";"ALUMConfianza";"ALUMCooper";"ALUMDis";"ALUMMot";"FAMcol_TOT";"ClimSEG";"EntornoFIS";"SATCENTRO_DIR_PROF";"SATCENTRO_DIR_PROF_AL";"SAT_AL_FAM";"SATTOT";"T_PROF_Ptot";"T_P_EJP";"T_P_AAP";"T_P_ASO";"T_ALUM_TOT";"T_ALUMConfianza";"T_ALUMCooper";"T_ALUMDis";"T_ALUMMot";"T_FAMcol_TOT";"CESTot";"T_CESTot";"T_DIRTot";"T_DIRComPart";"T_DIRGestion";"T_D_AP";"T_P_Ormot_Apr";"T_P_Ormot_Res";"T_SEGNoViol";"T_SEGNoAcoso";"T_SEGProfesorado";"T_SEGNoProbCond";"T_ClimSEG";"T_EntornoFIS";"T_SATTOT";"T_SATCENTRO_DIR_PROF";"T_SAT_AL_FAM";"T_SATCENTRO_DIR_PROF_AL"
603;"20180011";"00000018";2024;"2025-11-20 19:01:01";5;4;5;2;5;3;5;1;5;1;2;1;4;2;5;1;5;2;4;2;5;3;5;1;5;3;4;4;4;3;4;2;2;2;2;2;5;1;3;1;4;2;4;1;5;2;4;2;5;3;4;5;2;2;2;2;3;4;5;5;4;5;4;5;4;5;4;5;5;3;3;3;2;4;3;5;5;5;4;5;4;4;3;5;3;4;4;4;4;4;5;5;4;5;4;4;3;4;4;4;4;4;4;4;5;5;5;9;19;9;10;10;10;8;13;16;9;8;8;8;7;7;10;9;9;10;7;7;8;8;9;8;7;12;17;9;13;13;14;9;8;10;10;7;7;8;104.00;38.00;53.00;47.00;17.00;16.00;14.00;60.00;20.00;17.00;9.00;14.00;32.00;49.00;13.00;40.00;50.00;20.00;60.00;56.83;62.92;55.79;50.92;74.66;81.68;60.54;72.46;60.27;68.73;272.00;72.26;72.35;75.25;73.48;47.44;62.44;54.97;33.67;68.48;57.52;66.30;57.70;70.00;66.39;59.25;81.59;62.19
604;"20190001";"00000019";2024;"2025-11-20 19:01:01";5;2;4;2;4;1;5;2;5;3;4;4;5;2;5;2;5;2;2;1;2;2;4;1;4;2;3;4;3;4;5;2;2;2;2;2;4;4;3;4;4;2;4;4;4;2;3;2;4;2;4;4;2;4;2;2;4;5;4;4;5;4;4;4;3;3;4;5;5;5;5;5;4;4;5;4;3;2;4;4;4;5;4;5;4;4;4;4;4;4;2;2;4;2;4;4;4;4;4;4;2;2;2;4;2;4;4;9;16;4;5;8;10;9;19;18;8;7;8;7;8;9;6;8;5;6;7;8;8;8;8;7;8;4;18;6;10;11;8;8;9;9;9;8;9;9;98.00;28.00;51.00;47.00;15.00;15.00;17.00;48.00;12.00;16.00;5.00;15.00;31.00;35.00;10.00;42.00;51.00;18.00;60.00;56.83;50.38;50.06;66.18;44.74;20.61;53.32;37.37;66.20;65.28;246.00;57.00;65.40;49.51;68.71;86.79;68.79;10.77;12.47;45.67;44.44;19.06;25.41;49.87;66.39;63.75;67.46;64.27
605;"20190002";"00000019";2024;"2025-11-20 19:01:02";5;2;4;2;2;2;5;1;4;1;5;1;4;1;5;2;4;2;5;2;4;2;5;1;4;2;4;5;4;4;4;2;2;2;1;1;4;2;4;2;4;1;4;1;4;2;4;1;4;2;4;4;2;2;2;2;4;4;4;4;4;5;4;4;3;4;4;4;5;3;3;4;4;4;4;5;5;5;5;4;4;4;4;5;4;4;4;4;5;5;4;4;5;5;4;5;4;4;4;4;4;4;2;4;2;4;3;9;15;10;9;10;10;8;17;17;8;8;9;9;9;8;9;9;8;8;9;8;8;8;8;8;8;8;17;6;12;9;7;8;8;9;9;6;7;8;105.00;38.00;50.00;51.00;16.00;18.00;17.00;59.00;17.00;17.00;8.00;17.00;32.00;34.00;11.00;37.00;46.00;18.00;55.00;65.25;56.65;67.25;66.18;72.17;58.78;60.54;63.68;78.07;68.73;272.00;72.26;73.51;75.25;66.33;73.67;62.44;32.87;12.47;60.87;31.37;11.18;23.10;56.58;56.84;52.50;67.46;53.85
606;"20190003";"00000019";2024;"2025-11-20 19:01:02";4;2;5;1;4;2;5;1;5;1;5;1;4;2;1;4;5;1;4;1;5;2;4;1;5;1;5;5;4;5;5;2;1;1;1;1;5;1;4;4;2;1;5;1;5;2;2;2;5;2;4;2;2;3;2;3;3;4;4;4;5;5;4;5;5;3;5;5;4;4;4;4;4;5;4;5;5;5;4;2;5;5;4;5;5;4;5;5;5;5;5;2;5;5;4;4;4;4;4;3;3;2;2;4;2;2;4;9;15;9;10;9;10;9;18;15;9;10;10;9;10;10;10;10;4;10;8;6;9;8;5;7;7;11;19;8;8;11;8;9;10;10;9;9;8;8;104.00;38.00;48.00;58.00;19.00;19.00;20.00;57.00;20.00;19.00;4.00;14.00;27.00;35.00;6.00;42.00;52.00;19.00;61.00;79.97;75.45;72.98;81.45;67.18;81.68;74.98;28.60;60.27;51.51;276.00;74.61;72.35;75.25;61.57;80.23;75.14;49.45;26.61;30.46;44.44;19.06;25.41;23.02;68.30;63.75;74.52;66.35
607;"20190004";"00000019";2024;"2025-11-20 19:01:02";4;4;4;2;4;1;5;1;5;1;5;5;5;4;5;3;5;2;4;2;4;3;5;1;4;3;5;5;2;4;4;2;2;2;1;2;4;4;2;4;3;2;4;2;4;4;2;4;2;2;4;4;4;2;4;2;2;4;4;4;4;2;3;2;2;4;4;4;4;4;4;4;2;4;5;5;5;1;2;3;4;4;3;5;3;4;4;4;5;4;2;2;4;4;2;2;4;2;2;4;4;2;2;2;2;2;2;8;13;5;9;10;10;8;19;16;8;9;9;6;9;7;8;8;4;4;4;7;6;6;8;8;4;10;11;7;6;8;6;8;8;6;6;6;7;8;98.00;32.00;47.00;48.00;17.00;15.00;16.00;41.00;12.00;14.00;4.00;11.00;26.00;27.00;10.00;37.00;43.00;12.00;49.00;58.94;62.92;50.06;61.09;27.28;20.61;38.88;28.60;42.46;48.07;234.00;49.95;65.40;59.81;59.19;86.79;24.35;43.92;19.54;15.25;24.84;3.31;6.96;49.87;45.38;52.50;25.05;47.60
608;"20190005";"00000019";2024;"2025-11-20 19:01:02";5;2;4;1;3;1;4;1;5;1;5;1;5;4;5;2;5;1;5;1;4;1;5;2;3;3;4;3;3;3;3;2;2;3;3;2;5;1;4;1;5;1;5;1;5;1;5;2;5;2;4;4;2;2;2;1;3;4;5;4;3;5;5;4;4;4;3;5;4;3;3;3;4;5;5;5;5;5;2;4;5;5;5;4;3;4;4;3;3;4;5;5;5;5;5;4;4;4;4;5;4;4;5;5;5;4;5;10;13;10;9;10;8;10;20;19;7;8;6;7;6;6;10;10;10;10;8;9;10;8;9;8;7;12;20;14;13;15;15;8;6;10;8;7;8;7;109.00;37.00;52.00;40.00;15.00;13.00;12.00;67.00;20.00;20.00;10.00;17.00;32.00;57.00;13.00;37.00;47.00;18.00;55.00;42.11;50.38;38.60;40.74;92.12;81.68;82.20;81.23;78.07;68.73;280.00;76.96;78.15;72.68;71.10;93.34;81.49;54.97;69.01;68.48;70.59;74.17;76.16;70.00;56.84;52.50;67.46;55.94
609;"20190006";"00000019";2024;"2025-11-20 19:01:02";5;1;5;1;3;2;3;1;5;1;5;1;4;1;5;1;5;1;5;1;5;1;5;1;4;2;5;4;5;3;3;2;1;2;1;1;4;2;2;3;2;1;2;2;4;2;2;3;4;4;5;4;2;2;3;2;4;4;5;5;4;5;4;3;4;4;4;4;4;3;3;4;5;5;4;5;5;5;5;5;5;5;5;5;4;4;5;4;5;5;4;3;5;4;4;3;2;4;3;4;4;2;2;3;2;3;2;10;18;10;10;10;8;10;18;20;8;10;8;10;8;7;8;9;5;8;5;4;6;8;8;8;8;5;19;9;8;9;6;9;8;9;7;7;7;9;114.00;38.00;58.00;51.00;18.00;18.00;15.00;45.00;16.00;15.00;5.00;9.00;32.00;32.00;11.00;40.00;49.00;16.00;56.00;65.25;69.18;67.25;56.01;37.26;51.15;46.10;37.37;30.59;68.73;266.00;68.74;83.95;75.25;85.38;80.23;75.14;16.30;33.67;30.46;31.37;3.31;18.49;56.58;58.75;59.25;53.32;60.10
610;"20190007";"00000019";2024;"2025-11-20 19:01:03";3;1;4;3;4;3;4;1;3;1;4;2;5;2;4;3;5;3;3;2;3;2;4;1;4;2;4;4;4;3;4;2;4;2;2;2;4;2;3;1;3;2;3;1;4;3;3;4;4;4;4;4;2;2;2;2;3;4;3;4;4;4;3;5;3;3;4;3;2;2;2;3;5;3;3;5;5;4;4;3;3;4;4;5;4;4;2;4;4;4;4;5;4;5;3;2;2;4;4;4;4;3;5;4;4;4;4;6;15;7;8;9;9;7;16;17;8;6;8;8;7;8;9;8;8;8;5;5;6;8;8;8;7;8;16;10;11;9;13;7;8;7;7;5;5;7;94.00;30.00;48.00;45.00;14.00;16.00;15.00;49.00;17.00;14.00;8.00;10.00;31.00;43.00;5.00;31.00;38.00;14.00;45.00;52.63;44.11;55.79;56.01;47.23;58.78;38.88;63.68;36.53;65.28;243.00;55.24;60.76;54.66;61.57;67.11;56.10;32.87;40.74;53.27;31.37;58.43;43.86;16.31;37.74;39.00;39.19;37.19
611;"20190008";"00000019";2024;"2025-11-20 19:01:03";2;2;4;2;3;1;4;1;3;1;3;1;3;4;5;1;5;2;4;1;3;3;4;2;5;4;4;2;2;4;2;1;1;3;2;2;4;2;4;2;3;2;3;1;4;3;4;4;4;5;4;4;2;2;2;2;3;4;3;2;4;4;2;4;4;2;2;2;2;3;2;3;4;4;5;5;5;5;2;5;4;5;3;4;2;5;5;3;4;4;4;4;4;5;3;2;1;4;4;4;4;2;2;2;2;3;3;6;14;9;8;9;8;6;16;18;10;9;5;6;8;4;9;8;8;8;6;4;6;8;8;8;7;4;14;7;7;8;7;5;6;6;6;7;4;5;94.00;31.00;47.00;42.00;19.00;11.00;12.00;49.00;17.00;14.00;8.00;10.00;31.00;29.00;9.00;27.00;33.00;12.00;39.00;46.32;75.45;27.13;40.74;47.23;58.78;38.88;63.68;36.53;65.28;234.00;49.95;60.76;57.23;59.19;67.11;43.40;10.77;19.54;22.85;24.84;11.18;11.57;43.15;26.28;30.00;25.05;26.77
612;"20190009";"00000019";2024;"2025-11-20 19:01:03";5;2;5;2;4;1;4;1;4;1;4;1;1;2;5;2;5;2;4;2;5;1;3;1;4;2;3;4;3;3;3;2;2;2;2;2;4;2;4;2;4;2;4;2;5;1;5;1;4;2;3;3;3;3;3;3;3;3;5;3;2;4;4;3;4;4;3;4;4;2;4;3;4;4;5;5;5;5;4;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;5;5;4;3;3;3;3;2;4;4;2;2;4;9;17;9;10;8;9;9;14;18;8;7;8;7;7;7;8;9;9;8;9;8;9;6;6;6;6;8;15;12;8;11;10;8;5;8;7;6;8;6;103.00;37.00;52.00;44.00;15.00;15.00;14.00;60.00;16.00;18.00;9.00;17.00;24.00;41.00;14.00;34.00;42.00;15.00;49.00;50.53;50.38;50.06;50.92;74.66;51.15;67.76;72.46;78.07;41.19;254.00;61.69;71.19;72.68;71.10;54.00;49.75;32.87;54.88;30.46;44.44;34.80;39.25;76.71;45.38;45.75;46.25;45.52
613;"20190010";"00000019";2024;"2025-11-20 19:01:03";4;1;4;2;1;1;3;1;4;1;4;3;5;3;5;2;5;3;4;1;2;1;5;3;5;5;5;5;4;4;3;1;1;2;3;1;4;1;2;5;1;1;3;1;5;5;1;3;2;5;4;3;5;3;5;4;5;3;4;3;4;2;1;3;2;3;3;5;3;3;1;3;5;4;5;5;5;3;3;4;3;5;5;3;1;5;5;4;3;5;5;1;5;5;1;3;1;1;1;2;3;2;1;1;3;1;1;7;12;7;7;10;6;9;19;19;10;10;9;9;7;4;9;10;2;7;5;2;4;5;5;6;6;4;19;3;4;3;5;7;7;7;6;5;2;6;96.00;27.00;50.00;49.00;20.00;18.00;11.00;39.00;16.00;14.00;2.00;7.00;22.00;15.00;8.00;27.00;34.00;13.00;40.00;61.04;81.72;67.25;35.65;22.29;51.15;38.88;11.05;18.72;34.30;229.00;47.02;63.08;46.94;66.33;86.79;75.14;10.77;-8.73;0.04;-7.84;-4.57;-20.73;36.44;28.19;30.00;32.12;28.85
614;"20190011";"00000019";2024;"2025-11-20 19:01:04";3;3;3;3;3;2;3;3;4;2;4;2;4;3;4;3;4;3;3;2;4;3;4;3;3;2;4;4;4;4;4;2;2;2;3;2;4;2;4;1;4;2;5;2;5;2;5;2;4;3;4;4;3;2;2;2;3;4;3;2;4;5;4;5;3;3;4;5;4;3;4;3;3;3;4;3;4;4;3;3;3;4;3;3;4;4;4;4;3;4;4;5;4;4;4;4;3;3;4;4;4;3;2;2;3;3;3;6;12;7;8;7;6;7;16;14;7;8;8;8;7;8;8;9;10;8;8;7;9;8;8;8;6;8;16;6;8;7;8;7;8;10;9;6;8;5;83.00;27.00;40.00;46.00;15.00;16.00;15.00;59.00;16.00;18.00;10.00;15.00;30.00;29.00;11.00;33.00;43.00;19.00;52.00;54.73;50.38;55.79;56.01;72.17;51.15;67.76;81.23;66.20;61.84;242.00;54.65;48.01;46.94;42.52;67.11;56.10;32.87;12.47;30.46;18.30;19.06;11.57;56.58;51.11;43.50;74.52;47.60
615;"20190012";"00000019";2024;"2025-11-20 19:01:04";5;2;4;2;2;1;2;1;3;1;4;1;4;2;5;1;4;2;5;1;2;1;3;1;5;4;5;4;4;4;2;1;1;1;2;1;5;1;4;2;4;3;4;2;5;3;4;2;5;3;5;5;1;1;3;1;1;3;4;4;4;5;5;5;5;3;4;5;4;4;4;5;4;4;5;5;5;5;4;5;4;5;5;5;2;5;5;5;4;5;5;4;3;4;3;4;3;5;3;5;5;2;4;4;5;4;4;9;15;10;7;8;7;8;18;17;10;10;9;9;8;4;9;8;8;10;8;7;7;8;10;8;6;5;19;7;10;14;13;8;8;10;9;9;9;9;99.00;33.00;48.00;50.00;20.00;18.00;12.00;57.00;19.00;15.00;8.00;15.00;32.00;44.00;11.00;42.00;52.00;19.00;61.00;63.14;81.72;67.25;40.74;67.18;74.05;46.10;63.68;66.20;68.73;262.00;66.39;66.56;62.38;61.57;80.23;75.14;16.30;19.54;45.67;64.05;58.43;46.17;56.58;68.30;63.75;74.52;66.35
616;"20200001";"00000020";2024;"2025-11-20 19:01:04";4;4;5;2;5;3;3;1;5;1;3;1;4;1;4;1;4;2;5;3;4;3;5;1;5;2;5;5;5;4;3;2;1;1;1;1;4;1;3;3;3;2;4;2;4;2;4;2;4;2;3;3;3;3;3;3;5;3;4;4;5;5;5;3;5;4;5;5;3;5;5;5;2;4;3;5;5;5;5;5;4;3;3;5;4;4;5;5;5;5;5;3;4;4;4;4;4;3;3;3;3;4;3;4;4;5;4;8;20;10;9;10;8;8;13;14;9;10;10;10;9;7;8;8;7;9;7;7;8;6;6;6;8;15;20;12;13;14;11;9;10;10;6;10;10;9;100.00;35.00;52.00;55.00;19.00;20.00;16.00;54.00;17.00;16.00;7.00;14.00;26.00;50.00;12.00;47.00;57.00;16.00;63.00;73.66;75.45;78.71;61.09;59.70;58.78;53.32;54.91;60.27;48.07;270.00;71.09;67.72;67.53;71.10;47.44;81.49;71.55;54.88;68.48;64.05;42.68;60.01;63.29;72.12;74.99;53.32;76.77
617;"20200002";"00000020";2024;"2025-11-20 19:01:04";5;4;5;1;5;2;5;1;4;1;4;1;4;1;5;1;5;4;5;2;5;2;5;1;4;3;4;4;4;1;5;2;1;4;3;2;5;2;5;4;4;1;4;2;5;2;2;2;3;4;5;5;2;1;2;1;5;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;2;5;4;5;5;5;5;5;2;4;4;5;3;4;5;2;3;4;4;2;5;4;4;4;2;4;4;5;5;2;5;5;5;1;5;7;20;10;10;10;10;8;16;17;8;9;6;8;4;8;9;10;4;7;9;6;8;9;10;10;9;12;16;14;8;13;15;10;9;10;10;10;9;10;108.00;37.00;55.00;43.00;17.00;14.00;12.00;53.00;16.00;18.00;4.00;15.00;38.00;50.00;15.00;48.00;58.00;20.00;68.00;48.42;62.92;44.33;40.74;57.21;51.15;67.76;28.60;66.20;89.38;270.00;71.09;76.99;72.68;78.24;67.11;56.10;54.97;69.01;30.46;57.52;74.17;60.01;83.42;81.67;77.24;81.59;78.85
618;"20200003";"00000020";2024;"2025-11-20 19:01:05";5;2;5;1;5;1;5;1;5;1;4;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;4;4;4;5;5;2;2;1;1;1;5;1;4;1;4;1;5;1;5;1;5;4;5;2;5;5;1;1;5;1;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;2;4;5;1;5;5;5;5;5;5;5;5;10;20;10;10;10;10;10;19;19;9;8;9;9;10;10;10;10;10;10;6;8;10;6;10;10;9;4;19;12;15;15;15;10;10;10;10;10;10;10;118.00;40.00;59.00;55.00;17.00;18.00;20.00;64.00;20.00;20.00;10.00;14.00;35.00;57.00;14.00;50.00;60.00;20.00;70.00;73.66;62.92;67.25;81.45;84.64;81.68;82.20;81.23;60.27;79.05;295.00;85.76;88.59;80.40;87.76;86.79;75.14;10.77;54.88;83.69;70.59;74.17;76.16;76.71;85.49;81.74;81.59;83.02
619;"20200004";"00000020";2024;"2025-11-20 19:01:05";4;1;5;2;4;1;4;1;4;1;5;1;5;2;5;1;4;2;5;2;5;2;5;1;4;2;3;4;4;4;4;1;1;1;1;2;4;2;3;2;3;2;4;2;4;2;3;2;4;4;3;3;3;2;2;3;3;4;5;4;4;4;4;4;4;4;4;5;3;4;4;5;5;4;5;5;5;5;4;5;4;4;4;5;4;5;5;5;5;4;4;4;4;4;4;4;2;3;4;3;4;4;5;4;5;5;4;8;18;10;10;10;9;8;19;18;9;8;9;8;9;8;8;8;7;8;7;5;8;7;6;8;6;7;17;15;13;14;14;9;8;9;7;8;8;9;110.00;37.00;54.00;51.00;17.00;17.00;17.00;51.00;16.00;16.00;7.00;12.00;27.00;56.00;9.00;42.00;51.00;16.00;58.00;65.25;62.92;61.52;66.18;52.22;51.15;53.32;54.91;48.40;51.51;263.00;66.98;79.31;72.68;75.86;86.79;62.44;27.35;76.08;68.48;64.05;66.30;73.85;43.15;62.57;63.75;53.32;64.27
620;"20200005";"00000020";2024;"2025-11-20 19:01:05";5;1;5;1;5;5;2;1;5;1;5;1;5;1;5;1;5;1;5;1;5;3;5;1;5;1;5;5;5;5;5;1;1;1;1;1;5;1;5;2;5;1;5;1;5;1;5;1;5;1;5;5;2;1;1;1;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;4;5;5;5;5;5;4;5;5;5;4;4;4;4;4;4;10;20;10;10;10;7;8;16;20;10;10;10;10;10;10;10;10;9;10;10;10;10;10;10;10;8;13;20;10;12;12;12;10;9;10;10;10;10;10;111.00;37.00;58.00;60.00;20.00;20.00;20.00;69.00;20.00;20.00;9.00;20.00;38.00;46.00;10.00;49.00;59.00;20.00;69.00;84.17;81.72;78.71;81.45;97.11;81.68;82.20;72.46;95.88;89.38;311.00;95.15;80.47;72.68;85.38;67.11;81.49;60.50;40.74;60.87;50.98;50.55;50.78;49.87;83.58;79.49;81.59;80.94
621;"20200006";"00000020";2024;"2025-11-20 19:01:05";4;2;4;2;2;2;5;1;4;1;4;2;4;1;4;1;4;2;2;2;4;2;4;2;4;2;4;4;4;4;5;2;2;2;2;2;4;2;4;4;2;2;3;2;4;3;3;2;4;4;3;3;2;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;5;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;2;4;4;3;4;2;4;4;4;4;3;3;4;4;4;4;8;16;6;9;9;9;8;16;16;8;8;8;8;8;9;8;8;5;8;8;4;6;7;7;8;8;12;16;12;11;11;11;8;8;8;7;8;8;8;97.00;32.00;49.00;49.00;16.00;16.00;17.00;47.00;16.00;14.00;5.00;12.00;30.00;45.00;12.00;40.00;48.00;15.00;55.00;61.04;56.65;55.79;66.18;42.24;51.15;38.88;37.37;48.40;61.84;251.00;59.93;64.24;59.81;63.95;67.11;56.10;54.97;54.88;53.27;44.44;42.68;48.48;63.29;56.84;59.25;46.25;58.02
622;"20200007";"00000020";2024;"2025-11-20 19:01:05";5;1;4;2;5;2;5;1;5;1;3;2;4;2;5;2;5;1;3;2;4;2;5;1;4;2;4;5;5;5;5;2;2;1;4;1;3;2;3;2;4;1;4;2;5;1;4;2;4;4;3;3;2;4;2;4;4;3;4;3;4;4;3;4;4;4;4;4;3;4;3;4;5;4;4;5;5;4;4;4;5;4;4;5;4;4;4;5;2;5;4;4;5;4;5;4;2;4;4;2;2;3;5;4;4;4;5;10;17;7;9;10;10;9;15;19;8;8;10;10;7;9;7;10;8;8;7;6;9;7;5;5;8;9;12;7;11;14;14;8;8;8;7;8;6;7;106.00;36.00;55.00;52.00;16.00;20.00;16.00;55.00;15.00;19.00;8.00;13.00;25.00;46.00;7.00;37.00;45.00;15.00;52.00;67.35;56.65;78.71;61.09;62.19;43.51;74.98;63.68;54.33;44.63;259.00;64.63;74.67;70.10;78.24;60.56;30.70;38.40;19.54;53.27;64.05;66.30;50.78;29.73;51.11;52.50;46.25;51.77
623;"20200008";"00000020";2024;"2025-11-20 19:01:06";4;2;4;2;5;3;4;2;1;1;5;1;3;1;5;1;5;4;4;2;4;1;5;2;5;3;4;4;4;3;4;2;2;3;3;2;4;1;2;4;2;4;5;2;4;2;4;5;5;5;4;4;3;1;3;3;4;4;4;4;4;4;4;4;4;4;5;5;4;4;4;4;4;4;3;4;5;5;5;5;2;4;5;4;3;4;4;3;3;4;5;2;2;4;4;1;1;3;3;3;5;2;2;3;2;2;2;6;19;9;9;9;8;6;15;18;9;8;7;8;6;7;8;6;6;10;3;3;9;7;7;9;7;16;17;10;7;8;6;9;9;9;8;8;8;8;99.00;32.00;52.00;45.00;17.00;15.00;13.00;45.00;18.00;15.00;6.00;6.00;30.00;31.00;9.00;41.00;50.00;17.00;58.00;52.63;62.92;50.06;45.83;37.26;66.41;46.10;46.14;12.79;61.84;252.00;60.52;66.56;59.81;71.10;60.56;62.44;77.07;40.74;22.85;24.84;3.31;16.18;43.15;62.57;61.50;60.39;62.19
624;"20200009";"00000020";2024;"2025-11-20 19:01:06";5;3;3;1;2;2;5;1;5;1;5;1;3;1;5;2;5;2;5;1;5;1;5;1;5;1;5;5;5;5;5;1;1;1;1;1;4;1;3;3;3;1;4;1;5;1;4;3;5;3;4;4;2;1;2;1;3;4;5;4;5;5;5;5;5;4;4;4;3;5;5;5;3;5;4;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;3;5;5;5;3;3;4;4;5;5;4;4;5;5;4;4;9;14;10;10;10;10;10;17;18;10;10;10;10;10;10;9;10;7;10;6;6;9;8;9;9;7;9;19;9;13;15;13;9;9;9;8;10;10;9;108.00;39.00;52.00;60.00;20.00;20.00;20.00;57.00;19.00;19.00;7.00;12.00;33.00;50.00;15.00;47.00;56.00;17.00;64.00;84.17;81.72;78.71;81.45;67.18;74.05;74.98;54.91;48.40;72.17;286.00;80.48;76.99;77.82;71.10;73.67;75.14;38.40;33.67;68.48;70.59;58.43;60.01;83.42;74.03;74.99;60.39;74.69
625;"20200010";"00000020";2024;"2025-11-20 19:01:06";4;1;4;1;5;4;5;1;4;1;4;1;4;1;5;1;5;3;3;2;4;2;5;1;5;2;4;5;5;5;4;1;1;1;1;2;4;2;4;1;4;2;5;2;4;2;5;1;4;4;5;5;3;2;2;3;5;3;5;5;4;4;4;5;4;5;5;4;4;5;4;4;5;5;2;5;5;5;5;5;3;4;4;5;4;5;5;5;5;4;4;5;4;4;4;5;2;3;4;3;4;4;4;4;5;5;5;7;19;8;9;10;10;8;14;20;10;9;10;9;10;8;8;8;10;8;9;6;9;9;8;7;8;15;18;13;13;13;14;10;9;8;9;9;8;9;105.00;34.00;57.00;56.00;19.00;19.00;18.00;58.00;16.00;17.00;10.00;15.00;32.00;53.00;14.00;45.00;53.00;17.00;62.00;75.76;75.45;72.98;71.27;69.68;51.15;60.54;81.23;66.20;68.73;284.00;79.30;73.51;64.95;83.00;54.00;68.79;71.55;61.94;68.48;57.52;66.30;66.93;76.71;70.21;70.49;60.39;68.44
626;"20200011";"00000020";2024;"2025-11-20 19:01:06";4;1;4;1;4;1;4;1;5;1;4;2;5;2;4;1;5;1;4;2;4;3;5;1;4;2;4;4;4;4;4;2;2;2;2;2;5;1;4;2;2;2;5;1;5;1;3;2;5;4;4;4;2;2;2;2;3;4;5;4;4;5;4;5;4;4;5;5;4;4;4;4;5;5;5;5;5;4;4;5;5;4;3;5;4;4;4;4;4;4;5;4;4;5;5;4;2;4;4;4;4;1;5;4;4;4;4;9;17;8;9;10;9;8;18;19;8;8;8;8;8;8;10;9;7;10;8;4;10;8;8;8;7;15;14;12;9;13;13;10;9;10;9;8;8;8;107.00;35.00;54.00;48.00;16.00;16.00;16.00;58.00;20.00;19.00;7.00;12.00;31.00;47.00;4.00;42.00;52.00;19.00;61.00;58.94;56.65;55.79;61.09;69.68;81.68;74.98;54.91;48.40;65.28;273.00;72.85;75.83;67.53;75.86;80.23;43.40;71.55;54.88;38.06;57.52;58.43;53.09;9.60;68.30;63.75;74.52;66.35
